"step_number","title","type","duration","duration_secs","week_label","week_datetime","week_date","week_heading","step_url","step_content"
"1.11","Public health concepts for biosafety and biosecurity","Article","","","Week 1","2017-04-24","24 Apr","Week 1: Public health concepts of biosafety and biosecurity","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/113891","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Public health is the science of improving and protecting health through the promotion of healthy lifestyles, researching disease and injury prevention, and the detection and control of infectious diseases. Public health is primarily concerned with protecting the health of entire populations, from a global level through to regions, nations, communities, families and finally impacting on individuals. Public Health measures are primarily geared towards the prevention of illness and injury, rather than solely on the recognition, diagnosis and treatment of disease. A significant portion of public health work is aligned with health protection, particularly health measures that decrease impact and increase resilience to important threats such as emerging infectious diseases and other health risks.</p>
                  <p><strong>Biosafety</strong> is a term that encompasses the actions, systems and policies that protect humans from exposure to harmful biological agents. Biosafety is an important consideration when individuals may or will handle high risk &#8211; that is, highly transmissible and highly lethal &#8211; biological agents. There are various components that together contribute to biosafety, however broadly speaking they can all be considered to be a form of risk reduction and control. A risk control is anything that reduces the ability of a hazard to cause injury to a person, and can take many forms. Personal protective equipment, laboratory physical containment systems and decontamination techniques are well known components of some Biosafety systems.</p>
                  <p><strong>Biosecurity</strong> considerations have recently received much attention and have become increasingly important with technological change. Systems for determining suitability of individuals to work with high risk agents, cybersecurity and scientific information security are all examples of biosecurity risks that have required better management after significant events. Unlike biosafety, effective biosecurity measures require the cooperation of a wide range of experts such as scientists, policy makers, security engineers and law enforcement.</p>
                  <p><strong>Public health practitioners contribute to biosafety and biosecurity through:</strong></p>
                  <ul>
                  <li>Risk management &#8211; the deliberate process of recognising biological agent hazards, and devising strategies to reduce the risk posed to humans.</li>
                  <li>Clinical processes &#8211; by providing expert advice to develop appropriate protocols, techniques and procedures for conducting appropriate and safe research with high risk biological agents.</li>
                  <li>Medical preparedness &#8211; by assisting decision makers and policy makers to expend scarce resources in protecting populations against biological threats most effectively, and so that response to a biological event is efficient.</li>
                  <li>Logistics &#8211; by devising strategies to best utilise health care system resources to achieve the highest levels of biosafety and biosecurity.</li>
                  <li>Outbreak response &#8211; by leading health teams in responding to epidemic events, and providing advice and support to decision makers during outbreaks.</li>
                  <li>Decision support &#8211; by assisting policy makers and decision makers in making decisions surrounding biosafety and biosecurity that are ethical, effective and efficient.</li>
                  </ul>
                  <p>However, other agencies outside of health, such as defence, emergency services and law enforcement, are also responsible for biosecurity.&#160; One of the key locations where biosecurity is important is in laboratories where high risk biological agents are handled, researched, or stored.</p>
                  
                  <p><strong>After reading this article, discuss the answer to these questions in the comments section below:</strong></p>
                  
                  <ul>
                  <li>What is the role of public health practitioners in promoting biosecurity and biosafety?</li>
                  <li>What is the role of other agencies?</li>
                  <li>Why are laboratory locations of significant biosecurity and biosafety risk?</li>
                  </ul>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Sydney</p>
                  </div>
                </div>
                ]"
"1.12","Gene technology and Dual Use Research of Concern (DURC)","Video","05:30",330,"Week 1","2017-04-24","24 Apr","Week 1: Public health concepts of biosafety and biosecurity","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/175883","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/9759383/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/9759383/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"1.13","Why is biosecurity important?","Discussion","","","Week 1","2017-04-24","24 Apr","Week 1: Public health concepts of biosafety and biosecurity","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/116567","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Biosecurity is a series of measures to protect against the entry and spread of diseases. It refers not only to protection of human beings and their surrounding environment against hazardous biological agent, but also to global disarmament of weapons of mass destruction. As a result, the biosafety and biosecurity issues should be considered interdisciplinary based on multilateral agreements against proliferation of biological weapons, public health and environmental protection.</p>
                  
                  <p>So far we have discussed on bioterrorism and the agents deliberately used in bioterrorism. Now we will participate in a discussion on the following question below:</p>
                  
                  <p><strong>What aspects of public health practice do you think are most important for managing biosecurity and bioterrorism risks?</strong></p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Sydney</p>
                  </div>
                </div>
                ]"
"1.14","What have we learnt","Article","","","Week 1","2017-04-24","24 Apr","Week 1: Public health concepts of biosafety and biosecurity","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/116532","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Key concepts: biosecurity, biosafety and bioterrorism</p>
                  
                  <p>In this week we introduced biosecurity, biosafety and bioterrorism as key concepts. These were then linked to how public health practitioners understand, investigate and manage risks associated with biosecurity and bioterrorism. You have learned that biosecurity sits within a complex web of interactions between risk, physical security, decision making and resources.</p>
                  
                  <p><strong>Feel free to share your own experiences with public health and epidemic responses, and some of the challenges involved in handling and managing high risk biological agents.</strong></p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Sydney</p>
                  </div>
                </div>
                ]"
"1.15","Preparing for Week 2","Article","","","Week 1","2017-04-24","24 Apr","Week 1: Public health concepts of biosafety and biosecurity","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/116533","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Biosecurity, Bioterrorism, Epidemiological and public health methods</p>
                  
                  <p>In Week 2 we will learn about the wide range of biological agents that potentially become a biosecurity problem, or be used as a bioterrorism agent. We will also explore some of the key features of bioterrorism and biosafety hazards and events. We will then explore the epidemiological and public health methods that are used to characterise and respond to outbreaks in populations. We will touch on what outbreaks are, how outbreaks are identified and how health authorities investigate the cause of outbreaks. Finally we will introduce key differences between bioterrorism-related outbreaks and other forms of outbreaks.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Sydney</p>
                  </div>
                </div>
                ]"
"2.1","Bioterrorism and laboratory risk","Video","02:49",169,"Week 2","2017-05-01","1 May","Week 2: Introduction to outbreaks, epidemics and pandemics","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/116547","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/9759539/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/9759539/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.2","Bioterrorism agents","Video","00:59",59,"Week 2","2017-05-01","1 May","Week 2: Introduction to outbreaks, epidemics and pandemics","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/181960","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/9759715/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/9759715/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.3","Current situation","Video","02:58",178,"Week 2","2017-05-01","1 May","Week 2: Introduction to outbreaks, epidemics and pandemics","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/175159","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/9760054/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/9760054/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.4","Detecting biological agents","Article","","","Week 2","2017-05-01","1 May","Week 2: Introduction to outbreaks, epidemics and pandemics","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/116536","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Biological agents are microscopic and invisible, and cannot be easily detected in small quantities without the use of sophisticated testing methods. This is one of the reasons why biological agents are feared &#8211; it is often after individuals become symptomatic (display symptoms and signs of illness) that testing is first attempted and in many cases a definitive test result may not be known until after an individual has recovered or died. Some diseases, such as smallpox, may have a distinctive clinical syndrome, which should raise high levels of suspicion, but diagnostic testing needs to be done to confirm the cause.</p>
                  <p>Recent advances in molecular biology, immunology and testing have given scientists and clinicians far better methods of detecting biological agents, even in minuscule quantities.</p>
                  <p><strong>Three commonly used techniques for detecting and characterising biological agents are:</strong></p>
                  <p><em>Culture, Microscopy and Sensitivity</em></p>
                  <p>Biological agents (except for toxins) are living organisms. This presents an opportunity to selectively grow a biological agent of interest (a process called culture) for further study and testing. Biological agent culture is a specialised process where organisms are placed onto media that selectively allow certain biological agents to grow. Once grown, an identified biological agent can be further studied by utilising various techniques for visualising them under magnification (using microscopes), and exploring their characteristics and vulnerabilities using sensitivity analyses. Culture, microscopy and sensitivity testing is a foundation technique for testing biological agents. Due to the requirement to grow the biological agent, this form of testing can take days to weeks to yield a result.</p>
                  <p><em>Immunoassay</em></p>
                  <p>Biological agents can also be identified using specially designed and manufactured &#8220;chemical tags&#8221; that rely on protein molecules used in the immune system. The immune system contains molecules called antibodies that bind to, or recognise, very specific chemical and biological structures. This property of antibodies is exploited in order to create antibodies that create a visual signal (such as a colour change or other form of labelling) that identifies when specific binding occurs. A wide variety of tests are available that contain antibodies that specifically recognise certain biological agents, even high risk biological warfare agents, and produce a colour reaction that indicates the present of that agent in the sample tested. These kinds of tests are rapid, some producing results within minutes to hours.</p>
                  <p><em>Polymerase Chain Reaction</em></p>
                  <p>Polymerase Chain Reaction (or PCR) is the most recently developed testing method of the three examples provided here. Polymerase Chain Reaction is a method that allows specific DNA or RNA from a sample to be identified. It is considered to be the most rapid, reliable and accurate method of detecting biological agents at present and has revolutionised biological agent testing. The methodology uses specially devised DNA and RNA sequences to identify a target DNA or RNA sequence in a sample and selectively amplify, or duplicate, that sequence. By selecting out and duplicating only matching sequences (such as anthrax, plague or smallpox sequences) from a sample, PCR greatly increases the ability to detect even miniscule amounts of biological agent in a sample. The duplicated DNA or RNA in the final specimen can then be used for further testing and characterisation. PCR testing is able to yield results in 1-2 hours under ideal conditions with almost perfect accuracy. Coupled with PCR, subsequent genetic sequencing and phylogenetic studies can inform the evolution of a pathogen over time and geography, and characteristics which determine the virulence of the organism can be understood.</p>
                  <p><strong>Questions:</strong></p>
                  <ul>
                  <li>Reflect on the differences in requirements between the testing methods discussed. Which do you think is the ideal method for detecting biological agents?</li>
                  <li>How feasible do you think it is to develop a widespread testing that could provide early warning of a biological agent attack, or biosecurity event?</li>
                  </ul>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Sydney</p>
                  </div>
                </div>
                ]"
"2.5","Pandemic chapter 2","Video","01:57",117,"Week 2","2017-05-01","1 May","Week 2: Introduction to outbreaks, epidemics and pandemics","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/156016","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/9757314/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/9757314/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.6","What are outbreaks, epidemics and pandemics?","Video","03:11",191,"Week 2","2017-05-01","1 May","Week 2: Introduction to outbreaks, epidemics and pandemics","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/156017","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/9768369/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/9768369/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.7","How do epidemiologists identify and investigate outbreaks","Article","","","Week 2","2017-05-01","1 May","Week 2: Introduction to outbreaks, epidemics and pandemics","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/175756","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In this article, you will learn about different types of outbreaks, common outbreak patterns and we will look briefly at how epidemiologists identify and investigate outbreaks.</p>
                  <p>Epidemiologists and public health physicians talk about three types of outbreaks.&#160; The first type is a <strong>common source outbreak</strong>. Common source outbreaks are outbreaks that start when a contaminant or infectious organism is distributed from a single source to a group of people. This distribution could be natural, caused by humans unintentionally, or intentionally caused by humans (bioterrorism). When the common source outbreak is due to illness in a group of people that had direct exposure to the same source of contamination in a short period of time, then it&#8217;s called a <strong>point source outbreak</strong>. If the source of exposure continues or occurs again and again after intervals of time, then you can have a <strong>continuous </strong>or <strong>intermittent common source outbreak</strong>.</p>
                  <p><strong>Propagated outbreaks</strong> are when the infectious agent can be transmitted from one person to another. The original source might be a point source, but the outbreak can grow into an epidemic because the original infection passes from one person to another.</p>
                  <p>Outbreaks can start in many different ways. A person can be exposed to a food-borne pathogen through eating in a restaurant or a food they purchased at the supermarket for example. A <strong>mosquito-borne infection</strong> can enter mosquito populations and then be transmitted to humans when the moquitoes bite them. The speed at which a disease moves through a group of people depends on a number of factors. These factors might include, how quickly the infectious organism causes symptoms following the infectious exposure, what stage transmission to others occurs, the nature of the exposure event that causes transmission, as well as how immune to the infection individual people are. All of these factors can lead to very different patterns.</p>
                  <p>Outbreaks are identified through <strong>public health surveillance</strong> and there are local, regional, national and international systems in which outbreaks are monitored and managed. Generally, public health surveillance is the continuous, systematic collection, analysis and interpretation of health-related data needed for the planning, implementation, and evaluation of public health practice. There are surveillance systems operated by health departments and international organisations for identifying outbreaks. Outbreaks can be identified by alert members of the public, doctors who see unusual patterns of patients as well as through organised surveillance systems that rely on information being continuously reported, collected and analysed to identify unusual occurrence of illness.</p>
                  <p>The first step in an outbreak investigation is to <strong>confirm the outbreak</strong>. This usually involves talking to the doctors who diagnosed the disease and the patients, and looking for common features between each person that might suggest a connection. The next step is to <strong>confirm the diagnosis</strong> which often requires laboratory confirmation of the infection.</p>
                  <p>Other steps involve defining what it means to be a case in the outbreak (the <strong>case definition</strong>), identifying other cases, gathering data, analysing the data. Deciding on <strong>control measures</strong> for the outbreak is another aspect. Sometimes a scientific <strong>epidemiological study </strong>is conducted to obtain statistical evidence of the causes of the outbreak. The outbreak investigation would usually be managed by local health officials that might include public health physicians or epidemiologists. Larger outbreaks might need to be managed at state, national or even international level. <strong>Communication</strong> between officials and the public is an important aspect of outbreak investigations.</p>
                  <p><strong>After reading this article, discuss the answers to the following questions in the comments section below:  </strong></p>
                  <p>Can you find three other examples of point source outbreaks? Can you find three examples of propagated outbreaks? Why do you think these are each a type of outbreak?</p>
                  <p>Ask yourself these questions:</p>
                  <ul>
                  <li>When and where did the outbreak start?</li>
                  <li>How did they know these things?</li>
                  <li>What would have been the earliest signs that an outbreak was occurring?</li>
                  </ul>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Sydney</p>
                  </div>
                </div>
                ]"
"2.8","Steps of outbreak investigation","Video","02:38",158,"Week 2","2017-05-01","1 May","Week 2: Introduction to outbreaks, epidemics and pandemics","https://www.futurelearn.com/courses/biosecurity-terrorism/1/steps/175757","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/9768400/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/9768400/download/hd"">HD</a>
                  </div>
                </div>
                ]"
